year,quarter,month,airline_id,unique_carrier,unique_carrier_name,unique_carrier_entity,region,carrier_name,service_class,rev_pax_enp_110,rev_pax_miles_140,rev_pax_miles_first,rev_ton_miles_240,rev_ton_miles_freight_247,rev_ton_miles_pax_241,avl_ton_miles_280,avl_seat_miles_320,avl_seat_miles_first,rev_acrft_miles_flown_410,rev_acrft_miles_sch_430,rev_acrft_dep_perf_510,rev_acrft_hrs_airborne_610
2019,3,8,19930,AS,Alaska Airlines Inc.,06031,D,Alaska Airlines Inc.,L,6970,4609774,4609774,461420,443,460977,872713,6743251,6743251,47419,0,71,106
2019,3,9,19930,AS,Alaska Airlines Inc.,06031,D,Alaska Airlines Inc.,L,12290,8509018,8509018,852020,1118,850902,1595902,12368184,12368184,84125,0,135,194
2019,4,10,19930,AS,Alaska Airlines Inc.,06031,D,Alaska Airlines Inc.,L,13067,8216206,8216206,822576,955,821621,1680942,13083856,13083856,87459,0,149,204
2019,4,11,19930,AS,Alaska Airlines Inc.,06031,D,Alaska Airlines Inc.,L,12501,7929774,7929774,795134,2157,792977,1774153,13778000,13778000,92974,0,158,216
2019,4,12,19930,AS,Alaska Airlines Inc.,06031,D,Alaska Airlines Inc.,L,9601,6155574,6155574,616514,956,615557,1104582,8550719,8550719,61689,0,101,140
2019,1,1,20368,G4,Allegiant Air,06035,D,Allegiant Air,L,5281,7208347,7208347,720835,0,720835,1066943,10669431,10669431,65413,0,51,144
2019,1,2,20368,G4,Allegiant Air,06035,D,Allegiant Air,L,8097,10689310,10689310,1068931,0,1068931,1540436,15404361,15404361,96473,0,76,206
2019,1,3,20368,G4,Allegiant Air,06035,D,Allegiant Air,L,15362,19634254,19634254,1963425,0,1963425,2465183,24651825,24651825,150868,0,123,328
2019,2,4,20368,G4,Allegiant Air,06035,D,Allegiant Air,L,12845,16897977,16897977,1689798,0,1689798,2549099,25490988,25490988,154007,0,116,335
2019,2,5,20368,G4,Allegiant Air,06035,D,Allegiant Air,L,12313,16648100,16648100,1664810,0,1664810,2649688,26496876,26496876,159560,0,117,343
2019,2,6,20368,G4,Allegiant Air,06035,D,Allegiant Air,L,12523,17778012,17778012,1777801,0,1777801,2367794,23677944,23677944,144748,0,102,310
2019,3,7,20368,G4,Allegiant Air,06035,D,Allegiant Air,L,9068,12845358,12845358,1284536,0,1284536,1899666,18996660,18996660,118572,0,83,249
2019,3,8,20368,G4,Allegiant Air,06035,D,Allegiant Air,L,14866,18481978,18481978,1848198,0,1848198,11041638,32852292,32852292,191503,0,146,413
2019,3,9,20368,G4,Allegiant Air,06035,D,Allegiant Air,L,28824,26904006,26904006,2690401,0,2690401,3917470,39174696,39174696,223228,0,221,500
2019,4,10,20368,G4,Allegiant Air,06035,D,Allegiant Air,L,31453,28563917,28563917,2856392,0,2856392,5078453,39359697,39359697,225709,0,234,528
2019,4,11,20368,G4,Allegiant Air,06035,D,Allegiant Air,L,27719,22854630,22854630,2285463,0,2285463,2972500,29725002,29725002,170082,0,197,383
2019,4,12,20368,G4,Allegiant Air,06035,D,Allegiant Air,L,10531,13308027,13308027,1330803,0,1330803,1785507,17855067,17855067,108269,0,84,239
2019,1,1,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",06076,D,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",L,0,0,0,0,0,0,1674033,14827145,14827145,95659,0,148,233
2019,1,2,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",06076,D,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",L,0,0,0,0,0,0,1577538,13972475,13972475,90145,0,135,219
2019,1,3,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",06076,D,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",L,222,112068,112068,11207,0,11207,2051140,18167240,18167240,117208,0,171,281
2019,2,4,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",06076,D,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",L,56,16240,16240,1624,0,1624,2364915,20946390,20946390,135138,0,197,320
2019,2,5,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",06076,D,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",L,55,6050,6050,605,0,605,2823135,25004910,25004910,161322,0,253,390
2019,2,6,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",06076,D,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",L,0,0,0,0,0,0,3276070,29016620,29016620,187204,0,260,439
2019,3,9,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",06076,D,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",L,257,153092,153092,15309,0,15309,71173,630385,630385,4067,0,7,10
2019,4,10,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",06076,D,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",L,1340,764599,764599,76460,0,76460,282818,2504955,2504955,16161,0,23,39
2019,4,11,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",06076,D,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",L,123,39237,39237,3924,0,3924,51905,459730,459730,2966,0,4,8
2019,4,12,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",06076,D,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",L,410,535870,535870,53587,0,53587,180338,1597275,1597275,10305,0,8,23
2019,1,1,20207,XP,TEM Enterprises dba  Avelo Airlines,06144,D,XTRA Airways,L,1,0,0,0,0,0,0,0,0,0,0,1,1
2019,1,2,20207,XP,TEM Enterprises dba  Avelo Airlines,06144,D,XTRA Airways,L,0,0,0,0,0,0,32165,275700,275700,1838,0,1,3
2019,1,3,20207,XP,TEM Enterprises dba  Avelo Airlines,06144,D,XTRA Airways,L,0,0,0,0,0,0,0,0,0,0,0,1,1
2019,2,4,20207,XP,TEM Enterprises dba  Avelo Airlines,06144,D,XTRA Airways,L,0,0,0,0,0,0,3063,26250,26250,175,0,1,1
2019,2,5,20207,XP,TEM Enterprises dba  Avelo Airlines,06144,D,XTRA Airways,L,0,0,0,0,0,0,368,3150,3150,21,0,1,0
2019,2,6,20207,XP,TEM Enterprises dba  Avelo Airlines,06144,D,XTRA Airways,L,0,0,0,0,0,0,1085,9300,9300,62,0,1,0
2019,4,11,20207,XP,TEM Enterprises dba  Avelo Airlines,06144,D,XTRA Airways,L,69,54993,54993,5499,0,5499,42123,361050,361050,2407,0,3,6
2019,4,12,20207,XP,TEM Enterprises dba  Avelo Airlines,06144,D,XTRA Airways,L,261,387927,387927,38793,0,38793,141488,1212750,1212750,8085,0,6,18
2019,1,1,20436,F9,Frontier Airlines Inc.,06460,D,Frontier Airlines Inc.,L,1794,2157321,2157321,215732,0,215732,412999,4129994,4129994,20573,0,17,44
2019,1,2,20436,F9,Frontier Airlines Inc.,06460,D,Frontier Airlines Inc.,L,2940,3127377,3127377,312738,0,312738,451414,4514138,4514138,23254,0,23,55
2019,1,3,20436,F9,Frontier Airlines Inc.,06460,D,Frontier Airlines Inc.,L,4134,4226648,4226648,422665,0,422665,637643,6376432,6376432,33397,0,32,76
2019,2,4,20436,F9,Frontier Airlines Inc.,06460,D,Frontier Airlines Inc.,L,4913,5269398,5269398,526940,0,526940,828495,8284952,8284952,44020,0,41,101
2019,3,9,20436,F9,Frontier Airlines Inc.,06460,D,Frontier Airlines Inc.,L,2388,3098164,3098164,309816,0,309816,620973,6209726,6209726,33026,0,24,73
2019,1,2,20409,B6,JetBlue Airways,06673,D,JetBlue Airways,L,111,138639,138639,13864,0,13864,23356,232314,232314,1249,0,1,3
2019,1,3,20409,B6,JetBlue Airways,06673,D,JetBlue Airways,L,358,447142,447142,44714,0,44714,70069,572042,572042,3747,0,3,9
2019,4,11,20409,B6,JetBlue Airways,06673,D,JetBlue Airways,L,226,240690,240690,24069,0,24069,39831,319500,319500,2130,0,2,5
2019,1,1,19393,WN,Southwest Airlines Co.,06725,D,Southwest Airlines Co.,L,4846,7359753,7359753,735975,0,735975,911727,7536243,7536243,52701,0,35,114
2019,1,2,19393,WN,Southwest Airlines Co.,06725,D,Southwest Airlines Co.,L,554,448468,448468,44847,0,44847,55896,462033,462033,3231,0,4,8
2019,1,3,19393,WN,Southwest Airlines Co.,06725,D,Southwest Airlines Co.,L,2811,3012367,3012367,301237,0,301237,414156,3410611,3410611,23197,0,22,52
2019,2,4,19393,WN,Southwest Airlines Co.,06725,D,Southwest Airlines Co.,L,1278,1170008,1170008,117001,0,117001,232086,1906932,1906932,12748,0,14,29
2019,2,5,19393,WN,Southwest Airlines Co.,06725,D,Southwest Airlines Co.,L,2177,1828333,1828333,182833,0,182833,264742,2188329,2188329,15303,0,18,36
2019,2,6,19393,WN,Southwest Airlines Co.,06725,D,Southwest Airlines Co.,L,2340,1959501,1959501,195950,0,195950,302486,2488983,2488983,16825,0,20,39
2019,3,7,19393,WN,Southwest Airlines Co.,06725,D,Southwest Airlines Co.,L,340,211192,211192,21119,0,21119,34756,287287,287287,2009,0,3,5
2019,3,8,19393,WN,Southwest Airlines Co.,06725,D,Southwest Airlines Co.,L,1051,598257,598257,59826,0,59826,109711,890574,890574,5394,0,8,12
2019,3,9,19393,WN,Southwest Airlines Co.,06725,D,Southwest Airlines Co.,L,3591,3291510,3291510,329151,0,329151,420502,3467808,3467808,23840,0,27,53
2019,4,10,19393,WN,Southwest Airlines Co.,06725,D,Southwest Airlines Co.,L,3327,2378295,2378295,237830,0,237830,336234,2772238,2772238,19026,0,26,44
2019,4,11,19393,WN,Southwest Airlines Co.,06725,D,Southwest Airlines Co.,L,4052,2942192,2942192,294219,0,294219,403939,3316651,3316651,22053,0,30,50
2019,4,12,19393,WN,Southwest Airlines Co.,06725,D,Southwest Airlines Co.,L,1106,1184890,1184890,118489,0,118489,161807,1337479,1337479,9353,0,9,20
2019,1,1,20422,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,Sun Country Airlines d/b/a MN Airlines,L,40684,44032489,44032489,4403249,0,4403249,7631968,62419398,62419398,353970,0,384,846
2019,1,2,20422,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,Sun Country Airlines d/b/a MN Airlines,L,39513,36353559,36353559,3635356,0,3635356,6022385,49022020,49022020,281580,0,316,672
2019,1,3,20422,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,Sun Country Airlines d/b/a MN Airlines,L,49107,55594041,55594041,5559404,0,5559404,9521363,75899799,75899799,436991,0,443,1013
2019,2,4,20422,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,Sun Country Airlines d/b/a MN Airlines,L,44964,49195505,49195505,4919551,0,4919551,7969955,62858793,62858793,370622,0,397,860
2019,2,5,20422,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,Sun Country Airlines d/b/a MN Airlines,L,47501,47943491,47943491,4794349,0,4794349,7737193,61200636,61200636,359338,0,370,833
2019,2,6,20422,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,Sun Country Airlines d/b/a MN Airlines,L,33956,33229944,33229944,3322994,0,3322994,5829739,46171098,46171098,274020,0,286,624
2019,3,7,20422,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,Sun Country Airlines d/b/a MN Airlines,L,32705,35628461,35628461,3562846,0,3562846,6826885,53947227,53947227,322046,0,411,756
2019,3,8,20422,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,Sun Country Airlines d/b/a MN Airlines,L,40948,43106542,43106542,4310654,0,4310654,8219321,67131225,67131225,383425,0,506,891
2019,3,9,20422,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,Sun Country Airlines d/b/a MN Airlines,L,57176,54303515,54303515,5430352,0,5430352,10441256,85071174,85071174,480633,0,729,1130
2019,4,10,20422,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,Sun Country Airlines d/b/a MN Airlines,L,64433,61291374,61291374,6129137,0,6129137,21872643,96158389,96158389,533398,0,784,1278
2019,4,11,20422,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,Sun Country Airlines d/b/a MN Airlines,L,63626,61485147,61485147,6148515,0,6148515,23464041,103665742,103665742,570165,0,798,1357
2019,4,12,20422,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,Sun Country Airlines d/b/a MN Airlines,L,39251,37705618,37705618,3770718,0,3770562,16588361,73109375,73109375,401985,0,515,947
2019,1,2,20398,MQ,Envoy Air,06820,D,Envoy Air,L,318,455176,455176,45518,0,45518,86330,703668,703668,11495,0,13,27
2019,1,3,20398,MQ,Envoy Air,06820,D,Envoy Air,L,270,196455,196455,19646,0,19646,38927,302328,302328,3978,0,5,10
2019,2,4,20398,MQ,Envoy Air,06820,D,Envoy Air,L,344,125760,125760,12576,0,12576,24253,192204,192204,2529,0,6,8
2019,2,5,20398,MQ,Envoy Air,06820,D,Envoy Air,L,360,293766,293766,29377,0,29377,54435,434468,434468,6955,0,12,17
2019,3,7,20398,MQ,Envoy Air,06820,D,Envoy Air,L,123,117842,117842,11784,0,11784,27997,215688,215688,2838,0,3,6
2019,3,8,20398,MQ,Envoy Air,06820,D,Envoy Air,L,354,235566,235566,23557,0,23557,70887,553652,553652,7903,0,11,19
2019,4,10,20398,MQ,Envoy Air,06820,D,Envoy Air,L,366,299200,299200,29920,0,29920,71895,566348,566348,8249,0,12,19
2019,4,11,20398,MQ,Envoy Air,06820,D,Envoy Air,L,40,39847,39847,3985,0,3985,11255,98164,98164,2231,0,3,5
2019,4,12,20398,MQ,Envoy Air,06820,D,Envoy Air,L,311,195453,195453,19545,0,19545,46232,356592,356592,4692,0,8,12
2019,1,2,20363,9E,Endeavor Air Inc.,07024,D,Endeavor Air Inc.,L,93,37572,37572,3757,0,3757,17374,122816,122816,1616,0,4,4
2019,3,7,20363,9E,Endeavor Air Inc.,07024,D,Endeavor Air Inc.,L,68,41548,41548,4155,0,4155,20094,160750,160750,3215,0,6,9
2019,1,1,19805,AA,American Airlines Inc.,0A050,D,American Airlines Inc.,L,1313,1497073,1497073,149707,0,149707,385293,2032471,2032471,7951,0,7,16
2019,1,2,19805,AA,American Airlines Inc.,0A050,D,American Airlines Inc.,L,184,358248,358248,35825,0,35825,106209,554895,554895,1947,0,1,4
2019,2,4,19805,AA,American Airlines Inc.,0A050,D,American Airlines Inc.,L,5738,3457152,3457152,345715,0,345715,507739,3753460,3753460,20990,0,34,51
2019,2,5,19805,AA,American Airlines Inc.,0A050,D,American Airlines Inc.,L,5705,4055372,4055372,405537,0,405537,552234,4124150,4124150,23120,0,32,55
2019,3,7,19805,AA,American Airlines Inc.,0A050,D,American Airlines Inc.,L,171,211185,211185,21119,0,21119,64158,337155,337155,1235,0,1,3
2019,3,8,19805,AA,American Airlines Inc.,0A050,D,American Airlines Inc.,L,1255,731453,731453,73145,0,73145,259750,1113299,1113299,4544,0,8,10
2019,3,9,19805,AA,American Airlines Inc.,0A050,D,American Airlines Inc.,L,7423,5857604,5857604,585760,0,585760,1296685,7463453,7463453,36140,0,44,81
2019,4,10,19805,AA,American Airlines Inc.,0A050,D,American Airlines Inc.,L,8605,6073283,6073283,607328,0,607328,1417536,7833820,7833820,37278,0,50,86
2019,4,11,19805,AA,American Airlines Inc.,0A050,D,American Airlines Inc.,L,4369,3705410,3705410,370541,0,370541,879026,5242793,5242793,23615,0,28,53
2019,4,12,19805,AA,American Airlines Inc.,0A050,D,American Airlines Inc.,L,1819,1503791,1503791,150379,0,150379,411687,2129623,2129623,8380,0,11,20
2019,1,1,19977,UA,United Air Lines Inc.,0A875,D,United Air Lines Inc.,L,3503,4819051,4819051,578571,96666,481905,961859,6570415,6570415,27525,0,20,56
2019,1,2,19977,UA,United Air Lines Inc.,0A875,D,United Air Lines Inc.,L,1000,1947000,1947000,231099,36399,194700,321423,2328612,2328612,7788,0,4,16
2019,1,3,19977,UA,United Air Lines Inc.,0A875,D,United Air Lines Inc.,L,1688,1176651,1176651,210444,92779,117665,346261,3095038,3095038,18135,0,25,41
2019,2,4,19977,UA,United Air Lines Inc.,0A875,D,United Air Lines Inc.,L,3994,3847495,3847495,730933,346184,384750,1157405,10107567,10107567,59323,0,63,134
2019,2,5,19977,UA,United Air Lines Inc.,0A875,D,United Air Lines Inc.,L,4173,3740003,3740003,699528,325528,374000,1062559,9682444,9682444,55154,0,63,125
2019,2,6,19977,UA,United Air Lines Inc.,0A875,D,United Air Lines Inc.,L,4567,4137190,4137190,770116,356397,413719,1219465,10435652,10435652,62789,0,70,141
2019,3,7,19977,UA,United Air Lines Inc.,0A875,D,United Air Lines Inc.,L,3806,3780981,3780981,705080,326982,378098,1073248,9933514,9933514,53970,0,57,117
2019,3,8,19977,UA,United Air Lines Inc.,0A875,D,United Air Lines Inc.,L,15189,13234405,13234405,2004013,680572,1323441,3149599,23823676,23823676,109248,0,127,240
2019,3,9,19977,UA,United Air Lines Inc.,0A875,D,United Air Lines Inc.,L,24459,20619656,20619656,2878479,816513,2061966,4524669,34131818,34131818,162537,0,190,355
2019,4,10,19977,UA,United Air Lines Inc.,0A875,D,United Air Lines Inc.,L,20298,16030710,16030710,2015763,412692,1603071,3378103,22636131,22636131,101119,0,128,221
2019,4,11,19977,UA,United Air Lines Inc.,0A875,D,United Air Lines Inc.,L,17087,12732387,12732387,1596036,322797,1273239,2476401,16711586,16711586,78924,0,107,176
2019,4,12,19977,UA,United Air Lines Inc.,0A875,D,United Air Lines Inc.,L,15222,11158707,11158707,1460558,344687,1115871,2339660,15156388,15156388,61368,0,88,142
2019,1,2,19790,DL,Delta Air Lines Inc.,10260,L,Delta Air Lines Inc.,L,97,157819,157819,15782,0,15782,80960,234288,234288,3254,0,2,7
2019,1,3,19790,DL,Delta Air Lines Inc.,10260,L,Delta Air Lines Inc.,L,1324,4559762,4559762,455976,0,455976,1335269,7714466,7714466,32006,0,10,64
2019,2,4,19790,DL,Delta Air Lines Inc.,10260,L,Delta Air Lines Inc.,L,306,378466,378466,37847,0,37847,584426,4199324,4199324,22744,0,16,49
2019,4,10,19790,DL,Delta Air Lines Inc.,10260,L,Delta Air Lines Inc.,L,102,76092,76092,7609,0,7609,42319,332160,332160,2076,0,2,5
2019,4,11,19790,DL,Delta Air Lines Inc.,10260,L,Delta Air Lines Inc.,L,305,226559,226559,22656,0,22656,118582,665077,665077,5644,0,8,14
2019,4,12,19790,DL,Delta Air Lines Inc.,10260,L,Delta Air Lines Inc.,L,403,390226,390226,39023,0,39023,179534,724920,724920,7608,0,8,17
2019,4,11,19790,DL,Delta Air Lines Inc.,10261,A,Delta Air Lines Inc.,L,203,895960,895960,89596,0,89596,346739,1853902,1853902,8842,0,2,18
2019,4,12,19977,UA,United Air Lines Inc.,10874,A,United Air Lines Inc.,L,53,289168,289168,28917,0,28917,324460,1374912,1374912,5456,0,1,10
2019,2,5,19977,UA,United Air Lines Inc.,10876,L,United Air Lines Inc.,L,291,311607,311607,58273,27113,31161,74397,678668,678668,4478,0,4,10
2019,4,11,19977,UA,United Air Lines Inc.,10876,L,United Air Lines Inc.,L,323,449616,449616,61554,16593,44962,72465,651456,651456,2784,0,2,6
2019,1,1,19977,UA,United Air Lines Inc.,10877,P,United Air Lines Inc.,L,520,1053520,1053520,112143,6791,105352,167605,1531656,1531656,12156,0,6,25
2019,1,3,19977,UA,United Air Lines Inc.,10877,P,United Air Lines Inc.,L,571,462510,462510,46251,0,46251,59375,537840,537840,3240,0,4,7
2019,2,6,20207,XP,TEM Enterprises dba  Avelo Airlines,11034,L,XTRA Airways,L,4109,2265899,2265899,226590,0,226590,373275,3199500,3199500,21330,0,42,53
2019,3,7,20207,XP,TEM Enterprises dba  Avelo Airlines,11034,L,XTRA Airways,L,2917,1473845,1473845,147385,0,147385,224263,1922250,1922250,12815,0,29,34
2019,3,8,20207,XP,TEM Enterprises dba  Avelo Airlines,11034,L,XTRA Airways,L,2664,1264841,1264841,126484,0,126484,254450,2181000,2181000,14540,0,31,37
2019,3,9,20207,XP,TEM Enterprises dba  Avelo Airlines,11034,L,XTRA Airways,L,2140,572724,572724,57272,0,57272,129885,1113300,1113300,7422,0,26,21
2019,4,10,20207,XP,TEM Enterprises dba  Avelo Airlines,11034,L,XTRA Airways,L,1488,899323,899323,89932,0,89932,220448,1889550,1889550,12597,0,21,29
2019,4,11,20207,XP,TEM Enterprises dba  Avelo Airlines,11034,L,XTRA Airways,L,1713,814694,814694,81469,0,81469,183208,1570350,1570350,10469,0,22,26
2019,4,12,20207,XP,TEM Enterprises dba  Avelo Airlines,11034,L,XTRA Airways,L,2599,1590953,1590953,159095,0,159095,373818,3204150,3204150,21361,0,33,51
2019,2,4,19690,HA,Hawaiian Airlines Inc.,15375,P,Hawaiian Airlines Inc.,L,276,1136292,1136292,113629,0,113629,218201,1144526,1144526,4117,0,1,7
2019,2,5,19690,HA,Hawaiian Airlines Inc.,15375,P,Hawaiian Airlines Inc.,L,830,3417110,3417110,341711,0,341711,657279,3433578,3433578,12351,0,3,26
2019,3,8,19690,HA,Hawaiian Airlines Inc.,15375,P,Hawaiian Airlines Inc.,L,353,527735,527735,63530,10757,52774,159218,831220,831220,2990,0,2,6
2019,4,12,19690,HA,Hawaiian Airlines Inc.,15375,P,Hawaiian Airlines Inc.,L,78,202644,202644,20264,0,20264,138214,722244,722244,2598,0,1,5
2019,1,1,19930,AS,Alaska Airlines Inc.,16031,L,Alaska Airlines Inc.,L,2393,3313333,3313333,331333,0,331333,527670,4061426,4061426,22817,0,16,49
2019,1,2,19930,AS,Alaska Airlines Inc.,16031,L,Alaska Airlines Inc.,L,2771,3930511,3930511,393051,0,393051,523622,4038108,4038108,22686,0,16,49
2019,1,3,19930,AS,Alaska Airlines Inc.,16031,L,Alaska Airlines Inc.,L,965,1365888,1365888,136589,0,136589,253821,1995024,1995024,11208,0,8,24
2019,2,5,19930,AS,Alaska Airlines Inc.,16031,L,Alaska Airlines Inc.,L,60,54660,54660,5466,0,5466,35165,273300,273300,1822,0,2,4
2019,2,6,19930,AS,Alaska Airlines Inc.,16031,L,Alaska Airlines Inc.,L,549,481473,481473,48147,0,48147,88051,697215,697215,4385,0,5,10
2019,1,1,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",16076,I,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",L,6406,8765080,8765080,876508,0,876508,3079913,27279225,27279225,175995,0,146,408
2019,1,2,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",16076,I,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",L,2691,3659760,3659760,365976,0,365976,2272568,20128455,20128455,129861,0,116,302
2019,1,3,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",16076,I,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",L,3053,4005900,4005900,400590,0,400590,2259093,20009105,20009105,129091,0,122,295
